Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
38160,0.74131,3.0554,0.00355,15,1982.9,2.4234,152.32,13.95,11.381,141.04,11.976,40,1.2056,7.3698,0.21639,73.539,3.3415,2.422,0.73484,69.383,4.0779,0.0104,0.90764,1.6854,1,2.0713,4.5462,0.92111,0.92111,0.0003,0.00026916,0.014124,1.3895,2.6047e-07,0.0104,98.222,0.041517,23.715,51.61,0.00096065,89.872,0.8194,0.0053867,2.2111,1.5826,75.325,47.539,0.123,0.24631,27.268,4.0779,0.59518,14.059,39.201,-0.0037242
38520,0.74091,3.0555,0.00355,15,1981.6,2.4337,151.62,13.956,11.381,141.04,11.976,40,1.2054,7.3706,0.21521,73.543,3.3409,2.4224,0.73432,69.27,4.0765,0.0104,0.90766,1.6846,1,2.0617,4.546,0.91978,0.91978,0.0003,0.00026933,0.014114,1.3921,2.7614e-07,0.0104,98.192,0.041516,23.702,51.61,0.00041148,89.784,0.81954,0.0053847,2.2207,1.5819,75.312,47.47,0.052686,0.24591,27.216,4.0765,0.59515,14.05,39.19,-0.0037135
38880,0.74053,3.0556,0.00355,15,1980.2,2.4438,150.93,13.961,11.381,141.04,11.976,40,1.2052,7.3713,0.21408,73.548,3.3404,2.4229,0.73382,69.163,4.0752,0.0104,0.90767,1.6839,1,2.0521,4.5459,0.9185,0.9185,0.0003,0.00026949,0.014104,1.3946,2.7624e-07,0.0104,98.167,0.041513,23.691,51.61,-0.0001228,89.7,0.81967,0.0053823,2.23,1.5813,75.301,47.404,-0.015723,0.24553,27.167,4.0752,0.59513,14.04,39.179,-0.0037044
39240,0.74017,3.0556,0.00355,15,1978.9,2.4537,150.23,13.967,11.381,141.04,11.976,40,1.205,7.372,0.21297,73.554,3.3398,2.4234,0.73335,69.061,4.074,0.0104,0.90768,1.6833,1,2.0425,4.5458,0.91725,0.91725,0.0003,0.00026964,0.014097,1.3971,3.0215e-07,0.0104,98.146,0.041509,23.681,51.61,-0.00064323,89.618,0.8198,0.0053795,2.2391,1.5808,75.291,47.339,-0.08236,0.24517,27.12,4.074,0.59511,14.031,39.168,-0.0036968
39600,0.73982,3.0556,0.00355,15,1977.6,2.4633,149.54,13.972,11.381,141.04,11.976,40,1.2049,7.3725,0.2119,73.561,3.3393,2.4238,0.7329,68.964,4.0727,0.0104,0.90769,1.6829,1,2.0329,4.5456,0.91604,0.91604,0.0003,0.00026979,0.014091,1.3995,3.0849e-07,0.0104,98.131,0.041503,23.674,51.61,-0.0011508,89.54,0.81992,0.0053765,2.248,1.5804,75.284,47.277,-0.14736,0.24482,27.075,4.0727,0.59509,14.021,39.157,-0.0036905
39960,0.73949,3.0556,0.00355,15,1976.3,2.4727,148.85,13.978,11.381,141.04,11.976,40,1.2048,7.373,0.21086,73.568,3.3389,2.4242,0.73246,68.87,4.0716,0.0104,0.90769,1.6825,1,2.0233,4.5455,0.91487,0.91487,0.0003,0.0002699,0.014086,1.4019,2.9897e-07,0.0104,98.12,0.041496,23.669,51.61,-0.0016465,89.467,0.82004,0.0053732,2.2567,1.5801,75.279,47.216,-0.21081,0.24449,27.032,4.0716,0.59508,14.012,39.146,-0.0036855
40320,0.73917,3.0556,0.00355,15,1974.9,2.482,148.17,13.983,11.381,141.04,11.976,40,1.2047,7.3734,0.20986,73.575,3.3384,2.4246,0.73206,68.781,4.0704,0.0104,0.9077,1.6823,1,2.0138,4.5453,0.91372,0.91372,0.0003,0.00027002,0.014082,1.4042,3.0386e-07,0.0104,98.113,0.041487,23.665,51.61,-0.002131,89.396,0.82016,0.0053696,2.2652,1.58,75.275,47.157,-0.27285,0.24417,26.991,4.0704,0.59508,14.003,39.135,-0.0036816
40320,0.73917,3.0556,0.00355,15,1974.9,2.482,148.17,13.983,11.381,141.04,11.976,40,1.2047,7.3734,0.20986,73.575,3.3384,2.4246,0.73206,68.781,4.0704,0.0104,0.9077,1.6823,1,2.0138,4.5453,0.91372,0.91372,0.0003,0.00027002,0.014082,1.4042,3.0386e-07,0.0104,98.113,0.041487,23.665,51.61,-0.002131,89.396,0.82016,0.0053696,2.2652,1.58,75.275,47.157,-0.27285,0.24417,26.991,4.0704,0.59508,14.003,39.135,-0.0036816
50400,0.73345,3.0481,0.00355,15,1937.5,2.7132,129.04,14.11,11.385,141.02,11.98,40,1.212,7.3585,0.18797,73.859,3.3238,2.4221,0.72517,67.169,4.035,0.0104,0.9076,1.7066,1,1.7472,4.5348,0.88769,0.88769,0.0003,0.00027086,0.014187,1.4616,2.4146e-07,0.0104,99.11,0.040712,24.057,51.61,-0.013513,88.041,0.82375,0.0052362,2.4704,1.6006,75.667,45.813,-1.7302,0.23845,26.359,4.035,0.59555,13.74,38.84,-0.003787
60480,0.72926,3.0344,0.00355,15,1898.6,2.9662,109.19,14.209,11.387,140.96,11.983,40,1.2268,7.3168,0.16959,74.12,3.3037,2.4021,0.72108,65.989,3.9862,0.0104,0.90724,1.7559,1,1.4732,4.5168,0.86302,0.86302,0.0003,0.0002704,0.014322,1.523,2.0323e-07,0.0104,101.07,0.039439,24.853,51.61,-0.024269,86.933,0.82878,0.0051137,2.6883,1.6425,76.463,44.54,-3.1074,0.23426,26.096,3.9862,0.59613,13.468,38.544,-0.0039219
70560,0.72487,3.0199,0.00355,15,1858.6,3.2598,88.59,14.284,11.389,140.91,11.986,40,1.2424,7.2715,0.15208,74.337,3.2823,2.3795,0.71755,64.752,3.9347,0.0104,0.9069,1.808,1,1.1917,4.4968,0.83764,0.83764,0.0003,0.00027003,0.014399,1.5923,2.6154e-07,0.0104,103.14,0.038151,25.693,51.61,-0.035178,85.666,0.83418,0.0050118,2.9402,1.6868,77.303,43.23,-4.5042,0.22987,25.833,3.9347,0.59675,13.19,38.244,-0.0039991
80640,0.72032,3.0058,0.00355,15,1818,3.5901,67.431,14.336,11.392,140.86,11.99,40,1.2577,7.2275,0.13578,74.527,3.2617,2.3586,0.71461,63.47,3.8855,0.0104,0.90661,1.8591,1,0.90478,4.4769,0.81237,0.81237,0.0003,0.00027025,0.014452,1.668,2.0139e-06,0.0104,105.16,0.036949,26.519,51.61,-0.045957,84.252,0.83945,0.0049222,3.2231,1.7303,78.129,41.926,-5.8844,0.22532,25.527,3.8856,0.59752,12.907,37.941,-0.0040519
90720,0.71568,2.9919,0.00355,15,1777,3.9603,45.827,14.365,11.396,140.81,11.994,40,1.2729,7.1849,0.12078,74.699,3.2421,2.3396,0.71215,62.163,3.8391,0.0104,0.90635,1.9097,1,0.61349,4.457,0.78742,0.78742,0.0003,0.00027049,0.014492,1.75,4.1925e-06,0.0104,107.16,0.035826,27.335,51.61,-0.056551,82.737,0.84451,0.0048413,3.5393,1.7733,78.945,40.639,-7.2409,0.22068,25.184,3.8392,0.59849,12.62,37.635,-0.0040921
1.008e+05,0.71271,2.972,0.00355,15,1735.5,4.374,23.478,14.418,11.406,140.72,12.008,40,1.2981,7.132,0.10665,75.182,3.2284,2.3299,0.71304,61.327,3.8067,0.0104,0.90609,1.9937,1,0.31229,4.4317,0.76372,0.76372,0.0003,0.00027238,0.014552,1.8382,3.0269e-06,0.0104,110.48,0.034457,28.69,51.61,-0.067611,81.48,0.84809,0.0046146,3.8791,1.8446,80.3,39.416,-8.6569,0.21771,24.936,3.8067,0.60189,12.333,37.337,-0.0041521
