Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
17281,0.85114,3.2682,0.00355,15,2126.3,0.99595,208.49,12.245,11.379,142.03,11.973,40,0.99987,7.9864,0.957,69.812,3.7583,2.8297,1.0141,100.32,5.0444,0.1,0.99982,0.99958,1.0544,2.9864,4.9982,1.2006,1.2006,0.0010529,0.0010524,0.10551,1.003,4.9295e-09,0.10544,72.15,0.069915,31.949,51.61,0.12526,95.225,0.72852,0.0071381,0.99849,0.99965,83.559,61.963,16.038,0.35614,34.125,5.0444,0.5936,14.972,39.968,-7.3253e-05
18721,0.85116,3.2683,0.00355,15,2126.2,0.99564,208.49,12.257,11.379,142.03,11.973,40,0.99988,7.9866,0.95704,69.83,3.7586,2.8301,1.0141,100.33,5.0449,0.1,0.99981,0.99959,1.0537,2.9857,4.9982,1.2007,1.2007,0.0010522,0.0010517,0.10545,1.0029,1.2816e-09,0.10537,72.151,0.069922,31.944,51.61,0.12525,95.222,0.72847,0.0071299,0.99818,0.99965,83.554,61.97,16.038,0.35616,34.122,5.0449,0.59358,14.971,39.967,-7.301e-05
20160,0.85117,3.2683,0.00355,15,2126,0.99549,208.49,12.267,11.379,142.02,11.972,40,0.99989,7.9867,0.95708,69.847,3.7587,2.8302,1.0142,100.33,5.0452,0.075403,0.99903,0.99962,1.0532,2.9849,4.9983,1.2009,1.2009,0.001052,0.001043,0.1054,1.0029,-4.1113e-05,0.079414,72.152,0.069925,31.939,51.61,0.12525,95.223,0.72844,0.0071218,0.99787,0.99968,83.549,61.976,16.037,0.35617,34.121,5.0452,0.59349,14.97,39.967,-0.02599
20520,0.84779,3.2365,0.00355,15,2104.8,1.0308,207.52,12.579,11.325,141.68,11.914,40,1.0284,7.9091,0.87285,70.824,3.6834,2.7761,0.97875,99.379,4.9553,0.0104,0.92791,1.0948,1.3634,2.9301,4.9443,1.2003,1.2003,0.00043128,0.00038049,0.040932,1.0131,-2.7153e-05,0.01418,75.769,0.065399,31.185,51.61,0.12198,97.773,0.74334,0.0066629,0.99925,1.0806,82.795,61.947,15.618,0.35279,34.471,4.9552,0.58925,14.857,39.917,-0.026752
20880,0.84447,3.2197,0.00355,15,2099.6,1.046,206.24,12.685,11.33,141.57,11.922,40,1.0473,7.8589,0.81804,71.2,3.6639,2.7466,0.9577,98.442,4.9028,0.0104,0.91758,1.1575,1.5644,2.8967,4.9128,1.1985,1.1985,0.0003,0.00027497,0.027655,1.0175,2.0589e-05,0.016269,78.161,0.062728,30.526,51.61,0.12008,98.964,0.7473,0.0064861,1.0037,1.1339,82.136,61.855,15.376,0.34947,34.507,4.9028,0.59123,14.831,39.911,-0.011385
21240,0.8409,3.2062,0.00355,15,2096,1.0561,205,12.755,11.338,141.51,11.931,40,1.0628,7.8175,0.77296,71.484,3.6479,2.7224,0.94078,97.437,4.8602,0.0104,0.91609,1.2093,1.73,2.8678,4.8866,1.197,1.197,0.0003,0.00027838,0.027009,1.0204,2.1679e-05,0.017992,80.141,0.060646,29.792,51.61,0.11858,99.693,0.75057,0.0063526,1.0076,1.1779,81.402,61.776,15.183,0.3459,34.45,4.8602,0.59284,14.811,39.902,-0.009017
21600,0.83726,3.1956,0.00355,15,2093.1,1.0643,203.81,12.808,11.346,141.47,11.94,40,1.0748,7.7848,0.73643,71.682,3.6349,2.7028,0.92713,96.411,4.8256,0.0104,0.91502,1.2494,1.8609,2.8432,4.8654,1.1956,1.1956,0.0003,0.00027954,0.026424,1.0228,1.9406e-05,0.019353,81.671,0.059086,29.028,51.61,0.1174,100.07,0.75326,0.0062596,1.0111,1.212,80.638,61.705,15.032,0.34226,34.325,4.8256,0.59414,14.795,39.895,-0.0070706
21960,0.83369,3.188,0.00355,15,2090.8,1.0709,202.69,12.847,11.352,141.44,11.947,40,1.0831,7.7608,0.70801,71.794,3.6243,2.6871,0.91629,95.404,4.7976,0.0104,0.91423,1.277,1.9567,2.8232,4.8491,1.1943,1.1943,0.0003,0.00027849,0.025907,1.0247,1.4874e-05,0.02035,82.724,0.057995,28.276,51.61,0.11651,100.17,0.75545,0.006207,1.0145,1.2354,79.886,61.635,14.918,0.33869,34.156,4.7976,0.59498,14.782,39.887,-0.0055571
22320,0.83027,3.1832,0.00355,15,2089.1,1.0762,201.65,12.875,11.356,141.43,11.952,40,1.0879,7.7448,0.68668,71.828,3.6158,2.6743,0.90772,94.442,4.7749,0.0104,0.91368,1.293,2.0206,2.8074,4.8374,1.1929,1.1929,0.0003,0.00027638,0.025459,1.0262,9.5803e-06,0.021014,83.332,0.057301,27.561,51.61,0.11585,100.06,0.75724,0.0061909,1.018,1.2491,79.171,61.565,14.834,0.33527,33.962,4.775,0.59532,14.771,39.879,-0.0044442
22680,0.82705,3.1807,0.00355,15,2087.6,1.0805,200.7,12.894,11.359,141.42,11.954,40,1.0898,7.7355,0.67107,71.8,3.6087,2.664,0.90091,93.534,4.7564,0.0104,0.91332,1.2994,2.0581,2.7952,4.8295,1.1915,1.1915,0.0003,0.0002742,0.025073,1.0274,4.6285e-06,0.021405,83.566,0.056918,26.892,51.61,0.11538,99.816,0.75871,0.0062042,1.0216,1.2545,78.502,61.493,14.773,0.33205,33.756,4.7564,0.59519,14.762,39.87,-0.0036685
23040,0.82403,3.1799,0.00355,15,2086.4,1.084,199.81,12.908,11.36,141.43,11.954,40,1.0896,7.7311,0.65976,71.726,3.6029,2.6554,0.89541,92.685,4.7409,0.0104,0.91313,1.2985,2.0757,2.7858,4.8244,1.1901,1.1901,0.0003,0.00027256,0.02474,1.0284,6.365e-07,0.021587,83.519,0.056764,26.272,51.61,0.11503,99.487,0.75995,0.0062386,1.0252,1.2538,77.881,61.42,14.729,0.32903,33.547,4.7409,0.59471,14.753,39.861,-0.0031529
23400,0.82121,3.1802,0.00355,15,2085.3,1.087,199,12.918,11.359,141.43,11.953,40,1.0878,7.7301,0.65149,71.625,3.5978,2.6481,0.89085,91.89,4.7276,0.0104,0.91306,1.2928,2.0795,2.7783,4.8214,1.1887,1.1887,0.0003,0.00027164,0.02445,1.0293,-2.2256e-06,0.021627,83.283,0.056766,25.695,51.61,0.11478,99.11,0.76102,0.0062862,1.0289,1.2488,77.305,61.347,14.697,0.32621,33.341,4.7277,0.59399,14.744,39.851,-0.0028232
23760,0.81857,3.1813,0.00355,15,2084.3,1.0896,198.24,12.927,11.358,141.45,11.951,40,1.0852,7.7314,0.64526,71.509,3.5934,2.6418,0.88694,91.146,4.7161,0.0104,0.91308,1.284,2.0744,2.7722,4.8197,1.1873,1.1873,0.0003,0.0002714,0.024192,1.03,-4.0768e-06,0.021574,82.933,0.056866,25.157,51.61,0.11459,98.712,0.76195,0.0063408,1.0324,1.2414,76.767,61.276,14.673,0.32357,33.141,4.7161,0.59313,14.736,39.84,-0.002618
24120,0.81608,3.1828,0.00355,15,2083.4,1.0919,197.53,12.936,11.356,141.46,11.949,40,1.0821,7.7339,0.64032,71.388,3.5894,2.6362,0.8835,90.446,4.7057,0.0104,0.91316,1.2737,2.0643,2.767,4.8188,1.186,1.186,0.0003,0.00027166,0.02396,1.0307,-5.1371e-06,0.021469,82.524,0.057022,24.653,51.61,0.11444,98.31,0.76279,0.0063978,1.0359,1.2326,76.263,61.208,14.653,0.32108,32.947,4.7057,0.59221,14.728,39.83,-0.0024908
24480,0.81374,3.1845,0.00355,15,2082.5,1.094,196.86,12.946,11.355,141.47,11.946,40,1.0789,7.7371,0.63617,71.268,3.5858,2.6311,0.88038,89.787,4.6962,0.0104,0.91327,1.2628,2.0517,2.7622,4.8183,1.1847,1.1847,0.0003,0.00027226,0.023748,1.0313,-5.6402e-06,0.021338,82.093,0.057205,24.177,51.61,0.11431,97.914,0.76356,0.0064542,1.0392,1.2234,75.787,61.144,14.637,0.31874,32.762,4.6962,0.59128,14.72,39.82,-0.0024099
24840,0.81153,3.1862,0.00355,15,2081.7,1.0959,196.22,12.956,11.352,141.49,11.943,40,1.0756,7.7404,0.63248,71.152,3.5825,2.6264,0.87748,89.163,4.6874,0.0104,0.91339,1.252,2.0382,2.7578,4.8182,1.1835,1.1835,0.0003,0.00027302,0.023552,1.0319,-5.8026e-06,0.021198,81.665,0.057398,23.727,51.61,0.11419,97.53,0.76427,0.0065084,1.0423,1.2142,75.337,61.082,14.621,0.31653,32.585,4.6874,0.59038,14.713,39.81,-0.0023548
25200,0.80943,3.1879,0.00355,15,2080.8,1.0978,195.62,12.966,11.35,141.5,11.94,40,1.0725,7.7438,0.62905,71.044,3.5793,2.6221,0.87477,88.573,4.6792,0.0104,0.91353,1.2415,2.0248,2.7535,4.8181,1.1824,1.1824,0.0003,0.00027389,0.02337,1.0324,-5.7308e-06,0.021058,81.251,0.057589,23.299,51.61,0.11408,97.161,0.76494,0.0065594,1.0453,1.2053,74.908,61.024,14.607,0.31443,32.415,4.6793,0.58952,14.706,39.801,-0.0023123
25560,0.80744,3.1895,0.00355,15,2080,1.0996,195.05,12.978,11.348,141.51,11.937,40,1.0695,7.747,0.62577,70.943,3.5764,2.6179,0.87218,88.012,4.6715,0.0104,0.91366,1.2316,2.0119,2.7494,4.818,1.1813,1.1813,0.0003,0.00027475,0.0232,1.0329,-5.5328e-06,0.020924,80.859,0.057773,22.892,51.61,0.11396,96.81,0.76558,0.0066069,1.0481,1.1969,74.502,60.969,14.592,0.31244,32.253,4.6715,0.58871,14.699,39.791,-0.0022761
25920,0.80555,3.191,0.00355,15,2079.2,1.1012,194.5,12.99,11.346,141.52,11.934,40,1.0667,7.75,0.62258,70.849,3.5736,2.6141,0.86972,87.478,4.6641,0.0104,0.91378,1.2223,1.9998,2.7452,4.8179,1.1804,1.1804,0.0003,0.00027559,0.02304,1.0334,-5.2949e-06,0.020798,80.49,0.057946,22.502,51.61,0.11386,96.473,0.76618,0.006651,1.0508,1.1889,74.112,60.918,14.578,0.31055,32.097,4.6641,0.58794,14.692,39.782,-0.0022417
26280,0.80374,3.1924,0.00355,15,2078.4,1.1029,193.97,13.003,11.345,141.53,11.932,40,1.0641,7.7528,0.61945,70.762,3.5709,2.6104,0.86734,86.97,4.6571,0.0104,0.9139,1.2135,1.9886,2.7411,4.8178,1.1794,1.1794,0.0003,0.00027639,0.022889,1.0338,-5.0238e-06,0.020681,80.145,0.058109,22.131,51.61,0.11374,96.154,0.76676,0.0066917,1.0533,1.1815,73.741,60.869,14.564,0.30874,31.949,4.6571,0.58723,14.685,39.774,-0.0022076
26640,0.80202,3.1937,0.00355,15,2077.6,1.1044,193.46,13.017,11.343,141.54,11.929,40,1.0616,7.7554,0.61636,70.682,3.5683,2.6069,0.86507,86.484,4.6504,0.0104,0.91401,1.2054,1.9783,2.7371,4.8177,1.1785,1.1785,0.0003,0.00027716,0.022747,1.0343,-4.7143e-06,0.020574,79.822,0.05826,21.774,51.61,0.11364,95.849,0.76731,0.0067294,1.0557,1.1746,73.384,60.823,14.55,0.30702,31.807,4.6504,0.58656,14.679,39.765,-0.0021731
27000,0.80037,3.1949,0.00355,15,2076.8,1.1059,192.97,13.03,11.341,141.55,11.927,40,1.0593,7.7578,0.61333,70.608,3.5659,2.6035,0.86288,86.02,4.644,0.0104,0.91411,1.1977,1.9687,2.733,4.8175,1.1777,1.1777,0.0003,0.00027784,0.022613,1.0347,-4.4643e-06,0.020475,79.521,0.058401,21.433,51.61,0.11353,95.557,0.76784,0.0067642,1.058,1.1681,73.043,60.779,14.536,0.30537,31.67,4.644,0.58594,14.672,39.757,-0.0021382
27360,0.79879,3.196,0.00355,15,2076.1,1.1074,192.5,13.045,11.34,141.55,11.925,40,1.0572,7.76,0.61034,70.54,3.5635,2.6003,0.86076,85.576,4.6379,0.0104,0.91421,1.1905,1.9599,2.7289,4.8173,1.1769,1.1769,0.0003,0.00027848,0.022486,1.0351,-4.208e-06,0.020383,79.238,0.058532,21.105,51.61,0.11342,95.279,0.76834,0.0067964,1.0602,1.162,72.715,60.738,14.522,0.30379,31.539,4.6379,0.58535,14.666,39.749,-0.0021031
27720,0.79728,3.197,0.00355,15,2075.3,1.1088,192.04,13.059,11.338,141.56,11.923,40,1.0551,7.7621,0.6074,70.476,3.5613,2.5972,0.85872,85.15,4.6321,0.0104,0.9143,1.1838,1.9517,2.7249,4.8171,1.1761,1.1761,0.0003,0.00027907,0.022366,1.0355,-3.975e-06,0.020298,78.972,0.058654,20.79,51.61,0.11331,95.012,0.76883,0.0068263,1.0622,1.1562,72.4,60.698,14.508,0.30228,31.414,4.6321,0.58479,14.66,39.742,-0.0020679
28080,0.79583,3.198,0.00355,15,2074.6,1.1101,191.6,13.074,11.337,141.57,11.921,40,1.0532,7.764,0.60451,70.417,3.5591,2.5943,0.85675,84.741,4.6264,0.0104,0.91438,1.1775,1.9442,2.7209,4.8169,1.1754,1.1754,0.0003,0.00027961,0.022253,1.0359,-3.7606e-06,0.020219,78.722,0.058769,20.487,51.61,0.1132,94.756,0.7693,0.006854,1.0642,1.1509,72.097,60.661,14.494,0.30083,31.293,4.6264,0.58427,14.654,39.734,-0.0020331
28440,0.79444,3.1989,0.00355,15,2073.9,1.1114,191.17,13.09,11.335,141.57,11.919,40,1.0515,7.7657,0.60168,70.362,3.557,2.5915,0.85485,84.349,4.621,0.0104,0.91446,1.1715,1.9371,2.717,4.8166,1.1747,1.1747,0.0003,0.00028012,0.022145,1.0363,-3.5637e-06,0.020146,78.486,0.058877,20.196,51.61,0.11309,94.51,0.76975,0.0068798,1.0661,1.1458,71.806,60.625,14.481,0.29944,31.176,4.621,0.58378,14.649,39.727,-0.001999
28800,0.79312,3.1997,0.00355,15,2073.1,1.1126,190.76,13.105,11.334,141.58,11.918,40,1.0499,7.7672,0.59886,70.313,3.555,2.5888,0.85302,83.978,4.6159,0.0104,0.91458,1.1662,1.9311,2.7129,4.8163,1.174,1.174,0.0003,0.00028158,0.022044,1.0366,-1.893e-06,0.020084,78.276,0.058969,19.919,51.61,0.11299,94.281,0.77018,0.006903,1.0678,1.1413,71.529,60.592,14.467,0.29812,31.066,4.6159,0.58333,14.643,39.72,-0.0019602
29160,0.79217,3.199,0.00355,15,2072.5,1.1139,190.36,13.12,11.335,141.58,11.919,40,1.0504,7.7649,0.59414,70.315,3.5532,2.5865,0.8511,83.71,4.6112,0.0104,0.91487,1.1679,1.9403,2.7072,4.8143,1.1737,1.1737,0.0003,0.00028843,0.021961,1.037,3.8914e-06,0.020179,78.342,0.058861,19.714,51.61,0.11283,94.18,0.77056,0.0069021,1.0688,1.1427,71.324,60.573,14.447,0.29717,30.991,4.6112,0.58333,14.638,39.715,-0.0017821
29520,0.79126,3.1987,0.00355,15,2071.8,1.115,189.99,13.133,11.336,141.58,11.92,40,1.0505,7.7635,0.59011,70.314,3.5518,2.5846,0.84941,83.454,4.6074,0.0104,0.91475,1.1684,1.9459,2.702,4.8128,1.1733,1.1733,0.0003,0.00028703,0.021886,1.0373,1.7822e-06,0.020238,78.36,0.058797,19.517,51.61,0.11269,94.068,0.77089,0.0069026,1.0698,1.1432,71.126,60.555,14.429,0.29626,30.914,4.6074,0.5833,14.634,39.711,-0.0016485
29880,0.7904,3.1988,0.00355,15,2071.3,1.1158,189.64,13.145,11.337,141.58,11.92,40,1.0501,7.7634,0.58713,70.302,3.5505,2.5832,0.84801,83.212,4.6042,0.0104,0.9147,1.1671,1.9463,2.6975,4.812,1.173,1.173,0.0003,0.00028616,0.021822,1.0376,4.9584e-07,0.020241,78.306,0.058797,19.331,51.61,0.11259,93.939,0.77115,0.006908,1.0707,1.142,70.941,60.537,14.416,0.2954,30.838,4.6042,0.58318,14.63,39.706,-0.001581
30240,0.78959,3.199,0.00355,15,2070.7,1.1165,189.31,13.157,11.337,141.58,11.92,40,1.0495,7.764,0.58473,70.287,3.5495,2.5821,0.84679,82.984,4.6015,0.0104,0.91471,1.1649,1.9441,2.6934,4.8116,1.1726,1.1726,0.0003,0.00028591,0.021766,1.0378,-9.591e-08,0.020219,78.222,0.058826,19.157,51.61,0.11251,93.807,0.77138,0.0069151,1.0716,1.1402,70.767,60.52,14.405,0.29459,30.764,4.6015,0.58301,14.626,39.701,-0.0015476
30240,0.78959,3.199,0.00355,15,2070.7,1.1165,189.31,13.157,11.337,141.58,11.92,40,1.0495,7.764,0.58473,70.287,3.5495,2.5821,0.84679,82.984,4.6015,0.0104,0.91471,1.1649,1.9441,2.6934,4.8116,1.1726,1.1726,0.0003,0.00028591,0.021766,1.0378,-9.591e-08,0.020219,78.222,0.058826,19.157,51.61,0.11251,93.807,0.77138,0.0069151,1.0716,1.1402,70.767,60.52,14.405,0.29459,30.764,4.6015,0.58301,14.626,39.701,-0.0015476
30600,0.78884,3.1994,0.00355,15,2070.2,1.1171,189,13.169,11.337,141.58,11.92,40,1.0488,7.7647,0.58262,70.272,3.5486,2.5811,0.84568,82.771,4.5991,0.0104,0.91473,1.1626,1.9411,2.6895,4.8114,1.1723,1.1723,0.0003,0.00028596,0.021717,1.0379,-3.2683e-07,0.020187,78.13,0.058865,18.993,51.61,0.11243,93.679,0.77158,0.0069221,1.0725,1.1382,70.603,60.505,14.396,0.29384,30.693,4.5991,0.58284,14.621,39.696,-0.0015297
30960,0.78813,3.1997,0.00355,15,2069.6,1.1177,188.7,13.181,11.337,141.59,11.919,40,1.0481,7.7655,0.58067,70.26,3.5477,2.5803,0.84465,82.571,4.597,0.0104,0.91477,1.1603,1.9379,2.6857,4.8112,1.1721,1.1721,0.0003,0.00028615,0.021672,1.0381,-3.8447e-07,0.020154,78.042,0.058904,18.839,51.61,0.11236,93.558,0.77176,0.006928,1.0732,1.1363,70.449,60.49,14.387,0.29313,30.626,4.597,0.58267,14.617,39.691,-0.0015183
31320,0.78747,3.2,0.00355,15,2069.1,1.1181,188.4,13.193,11.336,141.59,11.919,40,1.0475,7.7663,0.57881,70.25,3.547,2.5795,0.84368,82.385,4.595,0.0104,0.9148,1.1583,1.9349,2.6819,4.8111,1.1718,1.1718,0.0003,0.0002864,0.021632,1.0382,-3.6363e-07,0.020123,77.961,0.05894,18.695,51.61,0.11229,93.445,0.77192,0.0069327,1.0739,1.1345,70.305,60.478,14.378,0.29247,30.563,4.595,0.58252,14.613,39.686,-0.0015093
31680,0.78685,3.2003,0.00355,15,2068.5,1.1185,188.12,13.205,11.336,141.59,11.919,40,1.0469,7.767,0.57701,70.242,3.5463,2.5789,0.84277,82.21,4.5933,0.0104,0.91484,1.1564,1.9322,2.6781,4.8109,1.1716,1.1716,0.0003,0.00028665,0.021595,1.0383,-3.1065e-07,0.020095,77.89,0.058971,18.559,51.61,0.11223,93.339,0.77207,0.0069362,1.0745,1.133,70.169,60.466,14.369,0.29185,30.503,4.5933,0.58237,14.609,39.681,-0.0015008
32040,0.78626,3.2005,0.00355,15,2068,1.1189,187.84,13.217,11.336,141.59,11.918,40,1.0464,7.7676,0.57527,70.238,3.5457,2.5783,0.84191,82.046,4.5916,0.0104,0.91487,1.1548,1.9298,2.6744,4.8108,1.1714,1.1714,0.0003,0.00028689,0.021562,1.0384,-2.4753e-07,0.02007,77.827,0.058998,18.431,51.61,0.11216,93.241,0.77221,0.0069384,1.075,1.1316,70.041,60.456,14.361,0.29126,30.446,4.5916,0.58225,14.605,39.676,-0.0014923
32400,0.78572,3.2007,0.00355,15,2067.4,1.1192,187.57,13.229,11.336,141.59,11.918,40,1.046,7.7681,0.57357,70.235,3.5451,2.5778,0.84109,81.892,4.5902,0.0104,0.91489,1.1534,1.9277,2.6706,4.8106,1.1712,1.1712,0.0003,0.00028712,0.021532,1.0385,-1.843e-07,0.020048,77.773,0.05902,18.31,51.61,0.1121,93.15,0.77233,0.0069395,1.0755,1.1304,69.92,60.448,14.353,0.29072,30.393,4.5902,0.58213,14.601,39.672,-0.0014836
32760,0.78521,3.2009,0.00355,15,2066.9,1.1195,187.31,13.241,11.336,141.59,11.918,40,1.0457,7.7685,0.57192,70.235,3.5446,2.5774,0.84031,81.748,4.5888,0.0104,0.91492,1.1522,1.926,2.6669,4.8104,1.1711,1.1711,0.0003,0.00028733,0.021505,1.0386,-1.252e-07,0.02003,77.726,0.059038,18.195,51.61,0.11204,93.065,0.77244,0.0069396,1.0759,1.1294,69.805,60.44,14.346,0.29021,30.342,4.5888,0.58203,14.597,39.667,-0.0014747
33120,0.78472,3.201,0.00355,15,2066.4,1.1198,187.05,13.253,11.336,141.6,11.918,40,1.0453,7.7689,0.57031,70.237,3.5441,2.577,0.83957,81.612,4.5876,0.0104,0.91494,1.1512,1.9245,2.6632,4.8103,1.171,1.171,0.0003,0.00028753,0.02148,1.0387,-7.1711e-08,0.020014,77.687,0.059052,18.087,51.61,0.11198,92.986,0.77255,0.0069388,1.0763,1.1285,69.697,60.433,14.338,0.28972,30.294,4.5876,0.58194,14.594,39.662,-0.0014658
