Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
80640,0.8206,3.2521,0.00355,15,2087.6,1.0478,195.01,13.154,11.35,141.77,11.933,40,1.0009,7.9354,0.80407,70.172,3.6651,2.728,0.93674,91.72,4.8551,0.0208,0.92364,1.003,1.2582,2.779,4.9429,1.1904,1.1904,0.0003,0.00029749,0.026469,1.018,-6.1246e-08,0.026171,72.197,0.067248,25.439,51.61,0.12002,94.001,0.74705,0.0069689,1.0244,1.0026,77.049,61.437,15.368,0.3256,32.278,4.8551,0.58373,14.725,39.743,-0.00029761
90720,0.81978,3.2522,0.00355,15,2084.6,1.0478,193.72,13.203,11.349,141.77,11.933,40,1.0008,7.9344,0.80053,70.214,3.6654,2.7256,0.93497,91.487,4.8509,0.0208,0.92357,1.0027,1.2624,2.759,4.9432,1.1904,1.1904,0.0003,0.0002976,0.026545,1.018,-5.2328e-08,0.026258,72.192,0.067194,25.245,51.61,0.11988,93.929,0.74699,0.0069492,1.0245,1.0023,76.855,61.435,15.349,0.32478,32.221,4.8509,0.58344,14.704,39.719,-0.00028715
1.008e+05,0.81903,3.2523,0.00355,15,2081.8,1.0481,192.45,13.241,11.349,141.77,11.932,40,1.0008,7.9334,0.79728,70.245,3.6655,2.7233,0.93335,91.276,4.847,0.0208,0.92351,1.0025,1.2664,2.7397,4.9435,1.1903,1.1903,0.0003,0.00029769,0.026619,1.0181,-4.6003e-08,0.026341,72.19,0.067142,25.074,51.61,0.11975,93.866,0.74696,0.0069349,1.0247,1.0021,76.684,61.431,15.333,0.32403,32.17,4.847,0.5832,14.684,39.695,-0.00027746
1.1088e+05,0.81834,3.2523,0.00355,15,2079,1.0484,191.19,13.272,11.348,141.77,11.931,40,1.0007,7.9324,0.79425,70.267,3.6655,2.7212,0.93184,91.081,4.8432,0.0208,0.92344,1.0023,1.2703,2.7209,4.9436,1.1902,1.1902,0.0003,0.00029778,0.02669,1.0182,-4.1158e-08,0.026421,72.189,0.067091,24.918,51.61,0.11963,93.81,0.74696,0.0069247,1.025,1.002,76.528,61.424,15.318,0.32334,32.124,4.8432,0.583,14.665,39.672,-0.00026816
1.2096e+05,0.8177,3.2523,0.00355,15,2076.4,1.0488,189.95,13.296,11.348,141.77,11.931,40,1.0007,7.9315,0.79141,70.281,3.6654,2.7193,0.93043,90.901,4.8397,0.0208,0.92338,1.0022,1.2739,2.7028,4.9437,1.19,1.19,0.0003,0.00029787,0.026756,1.0183,-3.7241e-08,0.026497,72.188,0.067043,24.776,51.61,0.11952,93.758,0.74698,0.0069177,1.0254,1.0019,76.386,61.416,15.304,0.3227,32.08,4.8397,0.58282,14.646,39.65,-0.0002591
1.3104e+05,0.8171,3.2523,0.00355,15,2073.8,1.0493,188.74,13.315,11.348,141.77,11.93,40,1.0006,7.9307,0.78875,70.291,3.6652,2.7174,0.92911,90.732,4.8364,0.0208,0.92333,1.0021,1.2773,2.6852,4.9438,1.1898,1.1898,0.0003,0.00029795,0.026819,1.0184,-3.3955e-08,0.026569,72.187,0.066998,24.646,51.61,0.11942,93.71,0.74702,0.0069132,1.0258,1.0017,76.256,61.408,15.291,0.3221,32.04,4.8364,0.58267,14.628,39.629,-0.00025024
1.4112e+05,0.81654,3.2523,0.00355,15,2071.3,1.0498,187.56,13.331,11.347,141.77,11.93,40,1.0006,7.9299,0.78625,70.297,3.665,2.7157,0.92786,90.574,4.8332,0.0208,0.92327,1.0019,1.2806,2.6682,4.9437,1.1897,1.1897,0.0003,0.00029803,0.026878,1.0186,-3.1126e-08,0.026636,72.186,0.066955,24.525,51.61,0.11933,93.666,0.74707,0.0069105,1.0263,1.0016,76.135,61.398,15.279,0.32154,32.003,4.8332,0.58254,14.61,39.609,-0.00024154
1.512e+05,0.81601,3.2523,0.00355,15,2068.9,1.0503,186.41,13.344,11.347,141.77,11.929,40,1.0005,7.9291,0.7839,70.299,3.6647,2.7141,0.9267,90.426,4.8302,0.0208,0.92322,1.0018,1.2837,2.6517,4.9437,1.1895,1.1895,0.0003,0.00029811,0.026933,1.0187,-2.8645e-08,0.0267,72.184,0.066915,24.413,51.61,0.11925,93.624,0.74713,0.0069092,1.0268,1.0015,76.023,61.388,15.268,0.32101,31.968,4.8302,0.58242,14.594,39.59,-0.00023301
1.6128e+05,0.81552,3.2523,0.00355,15,2066.6,1.0508,185.3,13.355,11.347,141.77,11.929,40,1.0005,7.9284,0.78169,70.3,3.6643,2.7125,0.9256,90.288,4.8274,0.0208,0.92318,1.0017,1.2866,2.6358,4.9436,1.1893,1.1893,0.0003,0.00029819,0.026985,1.0189,-2.6442e-08,0.02676,72.183,0.066877,24.309,51.61,0.11917,93.586,0.7472,0.006909,1.0273,1.0015,75.919,61.378,15.258,0.32052,31.935,4.8274,0.58231,14.577,39.571,-0.00022465
1.7136e+05,0.81506,3.2522,0.00355,15,2064.4,1.0513,184.22,13.363,11.346,141.77,11.929,40,1.0005,7.9277,0.77961,70.299,3.664,2.7111,0.92457,90.157,4.8247,0.0208,0.92313,1.0016,1.2893,2.6205,4.9435,1.1891,1.1891,0.0003,0.00029826,0.027033,1.019,-2.4465e-08,0.026817,72.182,0.066841,24.212,51.61,0.11909,93.55,0.74727,0.0069096,1.0278,1.0014,75.821,61.368,15.249,0.32006,31.904,4.8247,0.58221,14.562,39.553,-0.00021647
1.8144e+05,0.81462,3.2522,0.00355,15,2062.3,1.0518,183.17,13.371,11.346,141.77,11.928,40,1.0005,7.927,0.77766,70.296,3.6636,2.7097,0.9236,90.035,4.8222,0.0208,0.92309,1.0015,1.2918,2.6058,4.9434,1.1889,1.1889,0.0003,0.00029833,0.027079,1.0192,-2.2677e-08,0.02687,72.18,0.066808,24.121,51.61,0.11902,93.516,0.74735,0.0069108,1.0283,1.0013,75.731,61.358,15.24,0.31962,31.875,4.8222,0.58212,14.546,39.536,-0.00020846
1.9152e+05,0.81422,3.2521,0.00355,15,2060.2,1.0523,182.16,13.377,11.346,141.77,11.928,40,1.0004,7.9264,0.77582,70.293,3.6632,2.7084,0.92269,89.92,4.8198,0.0208,0.92306,1.0014,1.2943,2.5915,4.9433,1.1887,1.1887,0.0003,0.0002984,0.027121,1.0193,-2.1052e-08,0.026921,72.179,0.066776,24.036,51.61,0.11896,93.484,0.74743,0.0069123,1.0288,1.0012,75.646,61.349,15.231,0.31922,31.847,4.8198,0.58204,14.532,39.519,-0.00020065
2.016e+05,0.81383,3.2521,0.00355,15,2058.2,1.0528,181.19,13.382,11.346,141.77,11.928,40,1.0004,7.9259,0.77408,70.289,3.6628,2.7072,0.92184,89.812,4.8176,0.0208,0.92302,1.0014,1.2965,2.5778,4.9432,1.1885,1.1885,0.0003,0.00029846,0.027161,1.0195,-1.9568e-08,0.026968,72.177,0.066746,23.956,51.61,0.1189,93.454,0.74751,0.0069142,1.0293,1.0012,75.566,61.339,15.224,0.31883,31.822,4.8176,0.58197,14.518,39.503,-0.00019304
2.1168e+05,0.81347,3.252,0.00355,15,2056.3,1.0533,180.25,13.386,11.346,141.77,11.927,40,1.0004,7.9253,0.77245,70.284,3.6624,2.7061,0.92103,89.71,4.8155,0.0208,0.92299,1.0013,1.2987,2.5646,4.943,1.1883,1.1883,0.0003,0.00029853,0.027199,1.0196,-1.821e-08,0.027013,72.176,0.066718,23.882,51.61,0.11884,93.425,0.74759,0.0069163,1.0297,1.0011,75.492,61.33,15.216,0.31847,31.798,4.8155,0.5819,14.504,39.488,-0.00018563
2.2176e+05,0.81313,3.252,0.00355,15,2054.5,1.0538,179.35,13.389,11.345,141.77,11.927,40,1.0004,7.9248,0.77092,70.28,3.6621,2.705,0.92027,89.614,4.8135,0.0208,0.92296,1.0012,1.3007,2.5519,4.9429,1.1882,1.1882,0.0003,0.00029859,0.027234,1.0197,-1.6966e-08,0.027055,72.175,0.066692,23.812,51.61,0.11879,93.399,0.74767,0.0069186,1.0302,1.001,75.422,61.321,15.21,0.31813,31.775,4.8135,0.58183,14.492,39.474,-0.00017843
2.3184e+05,0.81281,3.2519,0.00355,15,2052.7,1.0542,178.48,13.392,11.345,141.77,11.927,40,1.0003,7.9243,0.76947,70.275,3.6617,2.704,0.91956,89.524,4.8116,0.0208,0.92293,1.0011,1.3026,2.5397,4.9427,1.188,1.188,0.0003,0.00029865,0.027267,1.0199,-1.5829e-08,0.027095,72.173,0.066667,23.747,51.61,0.11874,93.374,0.74775,0.006921,1.0306,1.001,75.357,61.313,15.203,0.31781,31.754,4.8116,0.58178,14.479,39.46,-0.00017143
2.4192e+05,0.81251,3.2519,0.00355,15,2051,1.0546,177.64,13.395,11.345,141.77,11.927,40,1.0003,7.9239,0.76811,70.269,3.6613,2.7031,0.91888,89.439,4.8098,0.0208,0.9229,1.0011,1.3045,2.528,4.9426,1.1878,1.1878,0.0003,0.0002987,0.027297,1.02,-1.4797e-08,0.027133,72.172,0.066644,23.685,51.61,0.11869,93.35,0.74782,0.0069234,1.031,1.0009,75.295,61.305,15.197,0.31751,31.734,4.8098,0.58172,14.467,39.446,-0.00016465
2.52e+05,0.81223,3.2518,0.00355,15,2049.4,1.055,176.83,13.397,11.345,141.77,11.927,40,1.0003,7.9235,0.76683,70.264,3.6609,2.7022,0.91825,89.359,4.8081,0.0208,0.92287,1.001,1.3062,2.5167,4.9424,1.1877,1.1877,0.0003,0.00029876,0.027326,1.0201,-1.3879e-08,0.027168,72.171,0.066622,23.627,51.61,0.11865,93.328,0.74789,0.0069259,1.0314,1.0009,75.237,61.297,15.191,0.31723,31.715,4.8081,0.58167,14.456,39.434,-0.00015807
