Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
23760,0.84493,3.2448,0.00355,15,2114.6,1.0314,205.96,12.418,11.372,141.78,11.964,40,1.017,7.931,0.88388,70.095,3.689,2.7808,0.98107,98.573,4.9583,0.04,0.94226,1.0567,1.2759,2.9383,4.9534,1.1964,1.1964,0.00054563,0.00053911,0.051436,1.0133,-1.636e-06,0.051034,74.287,0.066745,30.781,51.61,0.12268,96.715,0.74222,0.0070054,1.0091,1.0482,82.391,61.746,15.708,0.34993,34.121,4.9583,0.59248,14.915,39.958,-0.00040214
24120,0.84435,3.2455,0.00355,15,2114.5,1.0316,205.83,12.422,11.371,141.78,11.963,40,1.016,7.9327,0.8835,70.066,3.6892,2.7802,0.98052,98.408,4.9569,0.04,0.94237,1.0532,1.2692,2.9377,4.9539,1.1962,1.1962,0.00054403,0.00053778,0.051179,1.0133,-1.606e-06,0.050767,74.15,0.06685,30.658,51.61,0.12269,96.6,0.74217,0.007019,1.0096,1.0452,82.268,61.735,15.709,0.34935,34.069,4.9569,0.59223,14.914,39.956,-0.00041226
24480,0.8438,3.2463,0.00355,15,2114.3,1.0317,205.71,12.426,11.371,141.79,11.963,40,1.015,7.9343,0.88313,70.04,3.6895,2.7796,0.98001,98.253,4.9556,0.04,0.94247,1.0499,1.2629,2.937,4.9543,1.196,1.196,0.00054237,0.00053643,0.050924,1.0134,-1.5164e-06,0.050517,74.022,0.066948,30.542,51.61,0.12269,96.493,0.74212,0.0070314,1.0101,1.0425,82.152,61.725,15.709,0.3488,34.02,4.9556,0.592,14.912,39.954,-0.00040668
24840,0.84328,3.2469,0.00355,15,2114.2,1.0318,205.59,12.43,11.37,141.79,11.962,40,1.0141,7.9357,0.88277,70.016,3.6897,2.7791,0.97952,98.108,4.9544,0.04,0.94257,1.0469,1.2571,2.9364,4.9547,1.1958,1.1958,0.00054073,0.00053509,0.050678,1.0134,-1.4134e-06,0.050282,73.902,0.06704,30.433,51.61,0.12269,96.392,0.74207,0.0070427,1.0106,1.0399,82.043,61.716,15.709,0.34828,33.975,4.9544,0.59178,14.911,39.952,-0.00039562
25200,0.8428,3.2476,0.00355,15,2114.1,1.0319,205.48,12.434,11.37,141.79,11.961,40,1.0132,7.9371,0.88243,69.994,3.6899,2.7786,0.97907,97.972,4.9533,0.04,0.94265,1.044,1.2515,2.9357,4.9551,1.1956,1.1956,0.00053916,0.0005338,0.050445,1.0134,-1.3134e-06,0.050061,73.79,0.067127,30.331,51.61,0.12269,96.297,0.74202,0.007053,1.011,1.0374,81.94,61.707,15.71,0.3478,33.931,4.9533,0.59157,14.909,39.95,-0.0003833
25560,0.84235,3.2482,0.00355,15,2113.9,1.032,205.38,12.438,11.369,141.8,11.961,40,1.0124,7.9384,0.8821,69.974,3.6902,2.7782,0.97865,97.844,4.9523,0.04,0.94273,1.0413,1.2463,2.9351,4.9554,1.1955,1.1955,0.00053764,0.00053254,0.050224,1.0134,-1.2211e-06,0.049853,73.685,0.067209,30.234,51.61,0.12269,96.208,0.74196,0.0070624,1.0114,1.0351,81.844,61.699,15.71,0.34735,33.891,4.9523,0.59138,14.908,39.948,-0.00037124
25920,0.84192,3.2488,0.00355,15,2113.8,1.032,205.28,12.442,11.369,141.8,11.96,40,1.0116,7.9397,0.88179,69.955,3.6905,2.7778,0.97825,97.724,4.9514,0.04,0.9428,1.0388,1.2414,2.9345,4.9558,1.1954,1.1954,0.0005362,0.00053133,0.050016,1.0135,-1.1365e-06,0.049656,73.587,0.067286,30.143,51.61,0.12269,96.124,0.74191,0.0070709,1.0117,1.033,81.753,61.692,15.71,0.34692,33.852,4.9514,0.5912,14.907,39.946,-0.00035982
26280,0.84152,3.2493,0.00355,15,2113.7,1.0321,205.19,12.447,11.368,141.8,11.959,40,1.0109,7.9408,0.88149,69.939,3.6907,2.7774,0.97788,97.612,4.9505,0.04,0.94287,1.0365,1.2367,2.9339,4.9561,1.1952,1.1952,0.00053482,0.00053017,0.049819,1.0135,-1.0589e-06,0.04947,73.495,0.067358,30.058,51.61,0.1227,96.046,0.74186,0.0070787,1.012,1.031,81.668,61.686,15.71,0.34652,33.816,4.9505,0.59104,14.906,39.945,-0.0003491
26640,0.84115,3.2498,0.00355,15,2113.5,1.0321,205.1,12.451,11.368,141.8,11.959,40,1.0103,7.9419,0.88121,69.924,3.691,2.7771,0.97753,97.506,4.9497,0.04,0.94293,1.0343,1.2324,2.9333,4.9565,1.1951,1.1951,0.0005335,0.00052905,0.049633,1.0135,-9.8724e-07,0.049294,73.409,0.067427,29.978,51.61,0.1227,95.972,0.74181,0.0070858,1.0123,1.0291,81.588,61.68,15.71,0.34615,33.782,4.9497,0.59088,14.905,39.943,-0.00033902
27000,0.8408,3.2503,0.00355,15,2113.4,1.0322,205.02,12.455,11.368,141.81,11.958,40,1.0097,7.9429,0.88094,69.91,3.6913,2.7768,0.97721,97.407,4.949,0.04,0.94299,1.0322,1.2282,2.9327,4.9568,1.195,1.195,0.00053224,0.00052797,0.049458,1.0135,-9.2095e-07,0.049128,73.328,0.067492,29.902,51.61,0.1227,95.902,0.74175,0.0070922,1.0126,1.0274,81.512,61.674,15.71,0.3458,33.75,4.949,0.59073,14.904,39.941,-0.00032955
27360,0.84047,3.2507,0.00355,15,2113.3,1.0322,204.95,12.46,11.367,141.81,11.958,40,1.0091,7.9439,0.88068,69.898,3.6915,2.7766,0.9769,97.315,4.9484,0.04,0.94304,1.0302,1.2243,2.9321,4.9571,1.1949,1.1949,0.00053104,0.00052694,0.049292,1.0135,-8.5943e-07,0.048971,73.252,0.067553,29.831,51.61,0.1227,95.837,0.7417,0.007098,1.0128,1.0257,81.441,61.669,15.71,0.34547,33.719,4.9484,0.59059,14.903,39.94,-0.00032064
27720,0.84016,3.2512,0.00355,15,2113.2,1.0322,204.87,12.464,11.367,141.81,11.958,40,1.0085,7.9449,0.88044,69.887,3.6918,2.7763,0.97662,97.227,4.9478,0.04,0.94309,1.0284,1.2206,2.9315,4.9574,1.1948,1.1948,0.00052989,0.00052594,0.049135,1.0135,-8.0226e-07,0.048823,73.181,0.06761,29.764,51.61,0.1227,95.775,0.74165,0.0071032,1.013,1.0241,81.374,61.665,15.71,0.34516,33.69,4.9478,0.59046,14.902,39.938,-0.00031225
28080,0.83987,3.2516,0.00355,15,2113.1,1.0323,204.8,12.469,11.367,141.81,11.957,40,1.008,7.9457,0.88021,69.877,3.6921,2.7761,0.97635,97.146,4.9472,0.04,0.94314,1.0267,1.2171,2.9309,4.9576,1.1947,1.1947,0.00052878,0.00052498,0.048987,1.0135,-7.4908e-07,0.048682,73.114,0.067665,29.701,51.61,0.1227,95.717,0.74159,0.0071078,1.0132,1.0227,81.311,61.661,15.71,0.34487,33.663,4.9472,0.59034,14.901,39.937,-0.00030437
28440,0.83959,3.252,0.00355,15,2113,1.0323,204.74,12.473,11.367,141.81,11.957,40,1.0075,7.9466,0.88,69.868,3.6923,2.776,0.9761,97.069,4.9467,0.04,0.94318,1.0251,1.2137,2.9303,4.9579,1.1947,1.1947,0.00052773,0.00052406,0.048847,1.0135,-6.9958e-07,0.04855,73.051,0.067716,29.641,51.61,0.1227,95.663,0.74154,0.007112,1.0134,1.0213,81.251,61.657,15.71,0.34459,33.637,4.9467,0.59023,14.9,39.936,-0.00029696
28800,0.83934,3.2523,0.00355,15,2112.9,1.0323,204.67,12.478,11.366,141.82,11.956,40,1.0071,7.9474,0.87979,69.86,3.6926,2.7758,0.97587,96.996,4.9463,0.04,0.94322,1.0236,1.2106,2.9298,4.9582,1.1946,1.1946,0.00052672,0.00052318,0.048714,1.0135,-6.5348e-07,0.048424,72.992,0.067765,29.585,51.61,0.12269,95.611,0.74148,0.0071157,1.0136,1.02,81.195,61.654,15.71,0.34434,33.613,4.9463,0.59012,14.899,39.934,-0.00029001
29160,0.8391,3.2527,0.00355,15,2112.8,1.0322,204.61,12.482,11.366,141.82,11.956,40,1.0066,7.9481,0.87959,69.853,3.6929,2.7757,0.97565,96.929,4.9459,0.04,0.94325,1.0221,1.2076,2.9292,4.9584,1.1946,1.1946,0.00052575,0.00052233,0.048589,1.0135,-6.1054e-07,0.048305,72.937,0.06781,29.532,51.61,0.12269,95.563,0.74143,0.0071189,1.0137,1.0188,81.142,61.651,15.71,0.3441,33.59,4.9459,0.59002,14.898,39.933,-0.00028349
29520,0.83887,3.253,0.00355,15,2112.7,1.0322,204.56,12.487,11.366,141.82,11.956,40,1.0062,7.9488,0.87941,69.847,3.6931,2.7756,0.97545,96.865,4.9455,0.04,0.94329,1.0208,1.2048,2.9287,4.9587,1.1945,1.1945,0.00052483,0.00052152,0.04847,1.0135,-5.7051e-07,0.048193,72.885,0.067854,29.482,51.61,0.12269,95.517,0.74138,0.0071218,1.0138,1.0177,81.092,61.649,15.71,0.34387,33.569,4.9455,0.58992,14.897,39.932,-0.00027737
29880,0.83866,3.2533,0.00355,15,2112.6,1.0322,204.5,12.491,11.366,141.82,11.955,40,1.0059,7.9495,0.87923,69.842,3.6934,2.7755,0.97526,96.805,4.9452,0.04,0.94332,1.0195,1.2022,2.9281,4.9589,1.1945,1.1945,0.00052394,0.00052074,0.048358,1.0135,-5.332e-07,0.048086,72.837,0.067894,29.435,51.61,0.12269,95.474,0.74133,0.0071243,1.014,1.0166,81.045,61.646,15.71,0.34366,33.548,4.9452,0.58983,14.896,39.931,-0.00027163
30240,0.83846,3.2536,0.00355,15,2112.7,1.032,204.45,12.495,11.366,141.83,11.956,40,1.0055,7.9501,0.87908,69.836,3.6938,2.7756,0.97513,96.749,4.9451,0.091617,0.94447,1.0183,1.1996,2.9276,4.9592,1.1944,1.1944,0.00052232,0.00053348,0.048206,1.0134,7.6709e-05,0.1099,72.79,0.067936,29.391,51.61,0.12269,95.429,0.74125,0.007127,1.0141,1.0156,81.001,61.644,15.71,0.34346,33.527,4.9451,0.58983,14.896,39.93,0.061693
30240,0.83846,3.2536,0.00355,15,2112.7,1.032,204.45,12.495,11.366,141.83,11.956,40,1.0055,7.9501,0.87908,69.836,3.6938,2.7756,0.97513,96.749,4.9451,0.091617,0.94447,1.0183,1.1996,2.9276,4.9592,1.1944,1.1944,0.00052232,0.00053348,0.048206,1.0134,7.6709e-05,0.1099,72.79,0.067936,29.391,51.61,0.12269,95.429,0.74125,0.007127,1.0141,1.0156,81.001,61.644,15.71,0.34346,33.527,4.9451,0.58983,14.896,39.93,0.061693
30600,0.84401,3.2929,0.00355,15,2141.7,0.98101,205.86,12.072,11.447,142.28,12.044,40,0.97375,8.045,0.98866,68.698,3.8026,2.852,1.024,98.312,5.0727,0.1875,1.0687,0.91249,0.81993,2.9966,5.0281,1.1967,1.1967,0.0013577,0.0013834,0.13556,0.99869,1.8529e-05,0.15374,68.799,0.073731,30.542,51.61,0.12717,92.296,0.72004,0.0076619,1.0083,0.92561,82.152,61.762,16.283,0.34901,33.138,5.0727,0.59712,15.053,40.003,0.018174
30960,0.84626,3.2994,0.00355,15,2141.6,0.96737,207.25,12.064,11.429,142.33,12.024,40,0.97042,8.0586,1.0119,68.865,3.8232,2.8664,1.0351,98.947,5.1012,0.1875,1.086,0.90139,0.76573,3.0095,5.0408,1.1998,1.1998,0.0015047,0.0014245,0.15343,0.99472,-7.8818e-05,0.14357,68.395,0.074584,30.86,51.61,0.12789,91.9,0.71615,0.0075834,1.0005,0.91618,82.469,61.921,16.375,0.35126,33.186,5.1012,0.59519,15.046,39.985,-0.0098507
31320,0.84738,3.2991,0.00355,15,2137.8,0.96262,208.1,12.14,11.403,142.33,11.996,40,0.97152,8.0573,1.0161,69.118,3.8254,2.8679,1.0374,99.261,5.1069,0.1875,1.0874,0.90506,0.77079,3.0108,5.0418,1.2017,1.2017,0.0015022,0.0014447,0.15399,0.99334,-5.8135e-05,0.14452,68.543,0.074507,30.992,51.61,0.12786,91.996,0.71574,0.0074645,0.99581,0.91931,82.602,62.019,16.371,0.35238,33.278,5.1069,0.59314,15.02,39.96,-0.0094659
31680,0.84826,3.2977,0.00355,15,2135.2,0.96104,208.57,12.197,11.388,142.32,11.98,40,0.97325,8.0537,1.0167,69.292,3.8241,2.8671,1.038,99.509,5.1078,0.1875,1.0855,0.91083,0.7852,3.01,5.0407,1.2027,1.2027,0.0014839,0.0014565,0.15247,0.99288,-2.9538e-05,0.14722,68.767,0.074278,31.124,51.61,0.12775,92.182,0.71599,0.0073826,0.99316,0.9242,82.734,62.074,16.357,0.35326,33.373,5.1078,0.59205,15.002,39.945,-0.0052422
32040,0.84911,3.2964,0.00355,15,2133.9,0.9604,208.84,12.228,11.38,142.31,11.972,40,0.97479,8.0505,1.0174,69.397,3.8228,2.8666,1.0386,99.749,5.1086,0.1875,1.0837,0.91598,0.79791,3.0094,5.0398,1.2034,1.2034,0.0014747,0.0014654,0.15189,0.9927,-1.2094e-05,0.14961,68.967,0.074073,31.28,51.61,0.12768,92.358,0.71622,0.0073334,0.99156,0.92859,82.89,62.107,16.348,0.35411,33.464,5.1086,0.59168,14.994,39.938,-0.0022828
32400,0.84996,3.2954,0.00355,15,2133.4,0.95997,209.02,12.242,11.378,142.31,11.969,40,0.97611,8.048,1.0186,69.463,3.8222,2.8665,1.0395,99.989,5.1099,0.1875,1.0823,0.92036,0.808,3.0091,5.0393,1.2039,1.2039,0.001474,0.0014733,0.15225,0.99257,-3.5929e-06,0.1515,69.138,0.073909,31.448,51.61,0.12766,92.513,0.71635,0.0073023,0.99044,0.93231,83.058,62.131,16.345,0.35496,33.548,5.1099,0.59166,14.991,39.937,-0.00075046
32760,0.8508,3.2945,0.00355,15,2133.2,0.95957,209.16,12.249,11.377,142.3,11.969,40,0.97726,8.0459,1.0202,69.511,3.8219,2.8668,1.0405,100.23,5.1115,0.1875,1.0814,0.92421,0.8163,3.0091,5.039,1.2042,1.2042,0.0014779,0.0014808,0.15312,0.99246,2.062e-08,0.15306,69.288,0.073772,31.62,51.61,0.12766,92.652,0.7164,0.00728,0.98953,0.93558,83.23,62.15,16.345,0.3558,33.628,5.1115,0.5918,14.991,39.937,-6.7294e-05
33120,0.85162,3.2938,0.00355,15,2133.3,0.95916,209.29,12.253,11.378,142.3,11.97,40,0.97832,8.0441,1.0218,69.549,3.8218,2.8672,1.0416,100.46,5.1133,0.1875,1.0807,0.92773,0.82357,3.0092,5.0389,1.2045,1.2045,0.0014838,0.0014879,0.15421,0.99234,1.372e-06,0.15442,69.426,0.073651,31.789,51.61,0.12767,92.78,0.71641,0.0072618,0.98873,0.93857,83.399,62.166,16.347,0.35662,33.703,5.1133,0.592,14.991,39.939,0.00020416
