Time,VAS,VVS,CA,ANT,NAE,ANC,PRP,IFP,VG,CNA,VTS,HM,AUH,POT,ARM,CPP,PVS,BFN,BFM,PA,QLO,NID,AHM,AU,STH2NID,VP,VB,RBF,RFN,VUD,TVD,NOD,ANM,VGD,NID2,HR,SVO,AAR,EVR,GFR,RSM,RVG,DLP,ANP,AUM,RR,GLP,PFL,VAE,RSN,QAO,VIF,VEC,VTW,NED
14401,0.85562,3.2716,0.00355,15,2131.1,0.98481,209.87,12.152,11.384,142.09,11.979,40,0.9993,7.9951,0.98197,69.809,3.7766,2.8463,1.027,101.58,5.0758,0.125,1.0191,0.99768,1,3.0064,5.0089,1.2025,1.2025,0.001215,0.001215,0.12502,0.99979,7.0963e-08,0.125,72.101,0.070399,32.864,51.61,0.12604,95.234,0.72499,0.00714,0.99371,0.99803,84.474,62.062,16.139,0.36062,34.363,5.0758,0.59514,14.998,39.984,-2.0706e-05
15841,0.85572,3.2716,0.00355,15,2131,0.98446,209.91,12.162,11.384,142.09,11.979,40,0.99942,7.9951,0.98212,69.828,3.7768,2.8467,1.0272,101.61,5.0766,0.125,1.0191,0.99807,1,3.0061,5.0089,1.2027,1.2027,0.0012147,0.0012147,0.12502,0.99969,5.3293e-08,0.125,72.116,0.070395,32.877,51.61,0.12604,95.244,0.72496,0.0071307,0.99335,0.99836,84.487,62.07,16.139,0.36072,34.367,5.0766,0.59515,14.998,39.984,-2.3168e-05
17281,0.8558,3.2715,0.00355,15,2131,0.98414,209.94,12.171,11.384,142.09,11.979,40,0.99951,7.9951,0.98228,69.846,3.7769,2.8471,1.0273,101.63,5.0773,0.125,1.0191,0.99837,1,3.0058,5.0089,1.2028,1.2028,0.0012145,0.0012144,0.12502,0.99959,3.9616e-08,0.125,72.127,0.070394,32.887,51.61,0.12604,95.252,0.72494,0.0071224,0.99302,0.99862,84.497,62.077,16.138,0.3608,34.37,5.0773,0.59514,14.998,39.984,-2.4996e-05
18721,0.85587,3.2715,0.00355,15,2131,0.98384,209.97,12.18,11.384,142.09,11.979,40,0.99958,7.9951,0.98244,69.862,3.777,2.8475,1.0275,101.65,5.0779,0.125,1.0191,0.99861,1,3.0055,5.0089,1.2029,1.2029,0.0012144,0.0012143,0.12503,0.99951,2.9044e-08,0.125,72.136,0.070393,32.895,51.61,0.12604,95.258,0.72492,0.0071148,0.99272,0.99882,84.505,62.083,16.138,0.36087,34.373,5.0779,0.59514,14.997,39.983,-2.6323e-05
20160,0.85593,3.2715,0.00355,15,2130.9,0.98362,209.99,12.188,11.384,142.09,11.979,40,0.99964,7.9951,0.9826,69.877,3.777,2.8478,1.0276,101.67,5.0784,0.10629,1.0188,0.9988,1,3.0052,5.0089,1.203,1.203,0.0012145,0.0012109,0.12503,0.99944,-2.2647e-05,0.10629,72.143,0.070393,32.902,51.61,0.12604,95.264,0.72491,0.0071078,0.99244,0.99898,84.512,62.089,16.138,0.36093,34.376,5.0784,0.5951,14.997,39.983,-0.018743
20520,0.852,3.2373,0.00355,15,2107.1,1.0238,208.93,12.531,11.322,141.69,11.912,40,1.0297,7.9126,0.89052,70.922,3.6918,2.7877,0.98801,100.56,4.978,0.0208,0.93529,1.0989,1,2.9459,4.9504,1.2023,1.2023,0.00054161,0.00047606,0.052424,1.0111,-4.1936e-05,0.0208,75.94,0.065553,32.033,51.61,0.12247,98.047,0.74164,0.0066168,0.9943,1.084,83.643,62.05,15.681,0.357,34.749,4.978,0.58991,14.871,39.929,-0.031624
20880,0.84861,3.2213,0.00355,15,2102.3,1.0412,207.54,12.63,11.331,141.58,11.923,40,1.047,7.8653,0.83698,71.226,3.6726,2.7589,0.96707,99.607,4.9262,0.0208,0.91908,1.1568,1,2.9138,4.9202,1.2002,1.2002,0.0003,0.00029356,0.028127,1.0161,3.2894e-05,0.0208,78.146,0.063038,31.385,51.61,0.12066,99.202,0.74553,0.0064736,0.99958,1.1332,82.994,61.941,15.45,0.35361,34.772,4.9262,0.59219,14.849,39.93,-0.0073272
21240,0.84527,3.2104,0.00355,15,2099.8,1.0508,206.31,12.675,11.341,141.53,11.935,40,1.0592,7.8318,0.79846,71.402,3.6583,2.7376,0.95204,98.668,4.888,0.0208,0.91711,1.1973,1,2.8895,4.8984,1.1984,1.1984,0.0003,0.00028621,0.027534,1.0189,2.4204e-05,0.0208,79.69,0.061338,30.724,51.61,0.1194,99.795,0.74843,0.0063911,1.0041,1.1677,82.334,61.848,15.288,0.35027,34.706,4.888,0.59364,14.837,39.926,-0.0067336
21600,0.84188,3.2017,0.00355,15,2097.5,1.0586,205.18,12.715,11.348,141.49,11.943,40,1.0687,7.8047,0.76636,71.533,3.6463,2.7196,0.93951,97.712,4.8559,0.0208,0.91578,1.2291,1,2.8683,4.8802,1.1968,1.1968,0.0003,0.00028108,0.026991,1.0211,1.7549e-05,0.0208,80.901,0.060023,30.032,51.61,0.11836,100.12,0.7509,0.0063295,1.008,1.1947,81.642,61.769,15.155,0.34688,34.588,4.8559,0.59467,14.824,39.92,-0.0061912
21960,0.83849,3.195,0.00355,15,2095.4,1.065,204.12,12.751,11.354,141.47,11.949,40,1.0759,7.7833,0.73967,71.621,3.636,2.7043,0.92896,96.758,4.8286,0.0208,0.91484,1.253,1,2.85,4.8653,1.1954,1.1954,0.0003,0.00027713,0.026494,1.023,1.2009e-05,0.0208,81.812,0.059021,29.33,51.61,0.11752,100.24,0.75302,0.0062882,1.0115,1.2151,80.94,61.696,15.047,0.34349,34.435,4.8287,0.59529,14.811,39.912,-0.005694
22320,0.83516,3.1899,0.00355,15,2093.4,1.0704,203.12,12.783,11.357,141.45,11.953,40,1.081,7.7666,0.71749,71.669,3.6272,2.691,0.91996,95.819,4.8051,0.0208,0.91418,1.2701,1,2.8342,4.8532,1.1941,1.1941,0.0003,0.00027418,0.02604,1.0245,7.4851e-06,0.0208,82.457,0.058274,28.635,51.61,0.11683,100.21,0.75486,0.0062655,1.0149,1.2296,80.245,61.626,14.959,0.34016,34.259,4.8051,0.59555,14.799,39.904,-0.0052396
22680,0.83191,3.1863,0.00355,15,2091.6,1.075,202.18,12.81,11.359,141.44,11.955,40,1.0844,7.7541,0.69907,71.683,3.6194,2.6795,0.91222,94.905,4.7845,0.0208,0.91372,1.2812,1,2.8205,4.8435,1.1928,1.1928,0.0003,0.0002721,0.025625,1.0258,3.8772e-06,0.0208,82.873,0.057732,27.957,51.61,0.11626,100.07,0.75649,0.0062592,1.0183,1.239,79.567,61.559,14.886,0.33691,34.068,4.7845,0.59551,14.788,39.894,-0.004825
23040,0.82878,3.1838,0.00355,15,2089.9,1.079,201.28,12.834,11.36,141.44,11.955,40,1.0862,7.7451,0.68372,71.667,3.6125,2.6693,0.90548,94.021,4.7662,0.0208,0.91341,1.2874,1,2.8086,4.8357,1.1915,1.1915,0.0003,0.00027076,0.025247,1.027,1.0723e-06,0.0208,83.099,0.057356,27.302,51.61,0.11579,99.847,0.75793,0.0062666,1.0216,1.2443,78.912,61.492,14.825,0.33378,33.87,4.7662,0.59523,14.776,39.884,-0.0044467
23400,0.82576,3.1823,0.00355,15,2088.4,1.0826,200.43,12.855,11.36,141.44,11.955,40,1.0869,7.7388,0.67091,71.627,3.6063,2.6602,0.89955,93.172,4.7499,0.0208,0.91321,1.2895,1,2.7982,4.8296,1.1902,1.1902,0.0003,0.00027004,0.024901,1.028,-1.0486e-06,0.0208,83.17,0.057111,26.673,51.61,0.11539,99.566,0.75923,0.0062854,1.0249,1.2461,78.283,61.426,14.775,0.33076,33.669,4.7499,0.59476,14.765,39.873,-0.0041015
23760,0.82287,3.1816,0.00355,15,2087,1.0858,199.61,12.873,11.359,141.44,11.954,40,1.0865,7.7348,0.66018,71.568,3.6007,2.652,0.89431,92.358,4.7352,0.0208,0.91309,1.2884,1,2.7892,4.8249,1.1889,1.1889,0.0003,0.00026982,0.024586,1.0289,-2.6037e-06,0.0208,83.116,0.056971,26.072,51.61,0.11506,99.247,0.76041,0.0063131,1.0282,1.2452,77.682,61.36,14.733,0.32787,33.468,4.7352,0.59416,14.755,39.862,-0.0037861
24120,0.82011,3.1815,0.00355,15,2085.6,1.0887,198.84,12.89,11.358,141.44,11.952,40,1.0854,7.7326,0.65114,71.494,3.5956,2.6447,0.88962,91.58,4.7219,0.0208,0.91305,1.2848,1,2.7812,4.8213,1.1876,1.1876,0.0003,0.00027,0.024298,1.0298,-3.7031e-06,0.0208,82.964,0.056915,25.501,51.61,0.11478,98.902,0.76148,0.0063477,1.0315,1.2421,77.111,61.295,14.697,0.32511,33.269,4.7219,0.59345,14.745,39.851,-0.0034977
24480,0.81748,3.182,0.00355,15,2084.4,1.0913,198.1,12.905,11.357,141.45,11.949,40,1.0838,7.7319,0.64351,71.41,3.591,2.638,0.8854,90.84,4.7098,0.0208,0.91305,1.2792,1,2.7741,4.8185,1.1864,1.1864,0.0003,0.00027045,0.024034,1.0305,-4.4525e-06,0.0208,82.736,0.056925,24.958,51.61,0.11454,98.542,0.76246,0.0063874,1.0348,1.2373,76.568,61.23,14.666,0.32248,33.074,4.7098,0.59268,14.736,39.841,-0.0032337
24840,0.81498,3.1827,0.00355,15,2083.3,1.0938,197.39,12.919,11.355,141.46,11.947,40,1.0816,7.7324,0.63704,71.318,3.5868,2.6319,0.88159,90.136,4.6987,0.0208,0.9131,1.2721,1,2.7677,4.8166,1.1852,1.1852,0.0003,0.00027113,0.023792,1.0312,-4.9331e-06,0.0208,82.452,0.056987,24.443,51.61,0.11434,98.174,0.76336,0.0064306,1.038,1.2313,76.053,61.167,14.64,0.31998,32.884,4.6987,0.59187,14.727,39.83,-0.0029918
25200,0.81261,3.1838,0.00355,15,2082.3,1.0961,196.71,12.932,11.353,141.47,11.944,40,1.0792,7.7338,0.63154,71.221,3.5829,2.6264,0.87813,89.468,4.6886,0.0208,0.91317,1.2639,1,2.762,4.8152,1.184,1.184,0.0003,0.00027195,0.02357,1.0319,-5.1996e-06,0.0208,82.126,0.05709,23.955,51.61,0.11416,97.804,0.76418,0.0064762,1.0411,1.2243,75.565,61.106,14.617,0.31761,32.7,4.6886,0.59105,14.719,39.82,-0.00277
25560,0.81036,3.1851,0.00355,15,2081.3,1.0982,196.07,12.945,11.351,141.48,11.942,40,1.0765,7.736,0.62685,71.121,3.5794,2.6215,0.87499,88.835,4.6793,0.0208,0.91327,1.2549,1,2.7568,4.8144,1.1828,1.1828,0.0003,0.00027287,0.023367,1.0325,-5.3096e-06,0.0208,81.769,0.057226,23.493,51.61,0.11401,97.436,0.76494,0.0065231,1.0442,1.2167,75.103,61.046,14.598,0.31536,32.522,4.6793,0.59022,14.711,39.81,-0.0025666
25920,0.80824,3.1866,0.00355,15,2080.4,1.1001,195.46,12.957,11.349,141.49,11.939,40,1.0736,7.7387,0.62285,71.02,3.5761,2.6169,0.87212,88.236,4.6707,0.0208,0.91339,1.2454,1,2.7521,4.8139,1.1817,1.1817,0.0003,0.00027385,0.02318,1.0331,-5.3124e-06,0.0208,81.391,0.057386,23.057,51.61,0.11388,97.073,0.76564,0.0065707,1.0471,1.2086,74.667,60.989,14.581,0.31324,32.351,4.6708,0.58941,14.703,39.8,-0.0023801
26280,0.80622,3.1881,0.00355,15,2079.6,1.1019,194.87,12.969,11.348,141.5,11.936,40,1.0707,7.7419,0.61944,70.919,3.5731,2.6128,0.8695,87.669,4.6629,0.0208,0.91352,1.2355,1,2.7478,4.8138,1.1807,1.1807,0.0003,0.00027485,0.023009,1.0336,-5.2383e-06,0.0208,81.001,0.057567,22.645,51.61,0.11376,96.718,0.76628,0.0066181,1.05,1.2002,74.254,60.933,14.566,0.31122,32.186,4.6629,0.58861,14.696,39.791,-0.002209
26640,0.80432,3.1898,0.00355,15,2078.8,1.1036,194.32,12.98,11.346,141.52,11.934,40,1.0676,7.7454,0.61654,70.819,3.5704,2.609,0.8671,87.134,4.6558,0.0208,0.91367,1.2254,1,2.7439,4.814,1.1796,1.1796,0.0003,0.00027585,0.022852,1.0341,-5.1059e-06,0.0208,80.603,0.057762,22.255,51.61,0.11366,96.371,0.76687,0.0066651,1.0527,1.1916,73.865,60.881,14.553,0.30932,32.028,4.6558,0.58783,14.69,39.782,-0.0020523
27000,0.80253,3.1915,0.00355,15,2078.1,1.1052,193.79,12.992,11.344,141.53,11.931,40,1.0646,7.7491,0.61407,70.721,3.5678,2.6056,0.8649,86.629,4.6492,0.0208,0.91382,1.2153,1,2.7402,4.8144,1.1786,1.1786,0.0003,0.00027685,0.022709,1.0345,-4.9354e-06,0.0208,80.202,0.057968,21.888,51.61,0.11357,96.035,0.76741,0.0067111,1.0553,1.183,73.498,60.83,14.542,0.30753,31.877,4.6492,0.58708,14.684,39.774,-0.0019087
27360,0.80084,3.1933,0.00355,15,2077.5,1.1066,193.29,13.004,11.342,141.54,11.929,40,1.0615,7.7531,0.61199,70.626,3.5655,2.6026,0.8629,86.153,4.6432,0.0208,0.91398,1.2051,1,2.7368,4.815,1.1777,1.1777,0.0003,0.00027783,0.022577,1.0349,-4.7395e-06,0.0208,79.803,0.058183,21.542,51.61,0.11349,95.709,0.76791,0.0067559,1.0578,1.1744,73.152,60.782,14.532,0.30584,31.733,4.6432,0.58637,14.678,39.766,-0.0017773
27720,0.79925,3.195,0.00355,15,2076.8,1.1079,192.81,13.015,11.34,141.55,11.926,40,1.0585,7.7571,0.61023,70.533,3.5634,2.5998,0.86106,85.704,4.6377,0.0208,0.91414,1.1951,1,2.7336,4.8158,1.1768,1.1768,0.0003,0.00027878,0.022457,1.0353,-4.5178e-06,0.0208,79.409,0.058403,21.216,51.61,0.11342,95.395,0.76836,0.0067993,1.0602,1.1658,72.826,60.736,14.523,0.30425,31.595,4.6377,0.58568,14.672,39.758,-0.0016572
28080,0.79775,3.1968,0.00355,15,2076.3,1.1091,192.36,13.027,11.339,141.56,11.924,40,1.0556,7.7613,0.60877,70.445,3.5615,2.5973,0.85938,85.282,4.6327,0.0208,0.91431,1.1852,1,2.7307,4.8166,1.176,1.176,0.0003,0.0002797,0.022348,1.0356,-4.3029e-06,0.0208,79.021,0.058627,20.909,51.61,0.11337,95.092,0.76877,0.006841,1.0625,1.1574,72.519,60.693,14.515,0.30275,31.463,4.6327,0.58503,14.667,39.75,-0.0015476
28440,0.79634,3.1985,0.00355,15,2075.7,1.1103,191.93,13.038,11.337,141.57,11.922,40,1.0526,7.7655,0.60756,70.359,3.5598,2.5951,0.85785,84.885,4.6282,0.0208,0.91448,1.1755,1,2.7279,4.8176,1.1752,1.1752,0.0003,0.00028058,0.022248,1.036,-4.0807e-06,0.0208,78.641,0.058852,20.62,51.61,0.11331,94.802,0.76915,0.006881,1.0646,1.1492,72.23,60.653,14.509,0.30134,31.338,4.6282,0.58441,14.662,39.743,-0.0014476
28800,0.79502,3.2003,0.00355,15,2075.2,1.1113,191.53,13.05,11.336,141.58,11.92,40,1.0498,7.7697,0.60658,70.278,3.5582,2.5931,0.85645,84.513,4.6241,0.0208,0.91465,1.1661,1,2.7253,4.8187,1.1745,1.1745,0.0003,0.00028142,0.022157,1.0363,-3.8581e-06,0.0208,78.271,0.059077,20.348,51.61,0.11327,94.523,0.76949,0.0069192,1.0666,1.1411,71.958,60.614,14.503,0.30002,31.219,4.6241,0.58382,14.657,39.736,-0.0013567
29160,0.79378,3.2019,0.00355,15,2074.7,1.1122,191.14,13.062,11.335,141.59,11.918,40,1.0471,7.7739,0.60578,70.201,3.5568,2.5914,0.85517,84.163,4.6203,0.0208,0.91482,1.1569,1,2.7228,4.8199,1.1738,1.1738,0.0003,0.00028222,0.022074,1.0365,-3.6292e-06,0.0208,77.913,0.059301,20.093,51.61,0.11323,94.257,0.7698,0.0069556,1.0685,1.1334,71.703,60.578,14.498,0.29878,31.105,4.6203,0.58326,14.653,39.73,-0.0012741
29520,0.79261,3.2036,0.00355,15,2074.3,1.113,190.78,13.073,11.333,141.6,11.916,40,1.0444,7.778,0.60516,70.128,3.5555,2.5898,0.85401,83.834,4.617,0.0208,0.91499,1.148,1,2.7205,4.8211,1.1731,1.1731,0.0003,0.00028298,0.021999,1.0368,-3.4285e-06,0.0208,77.566,0.059523,19.853,51.61,0.1132,94.002,0.77008,0.00699,1.0703,1.1258,71.463,60.545,14.494,0.29761,30.998,4.617,0.58273,14.649,39.723,-0.0011992
29880,0.79175,3.2042,0.00355,15,2073.9,1.1138,190.44,13.085,11.334,141.61,11.916,40,1.0433,7.7794,0.60326,70.093,3.5543,2.5886,0.85282,83.593,4.6141,0.0208,0.91534,1.1444,1,2.717,4.821,1.1727,1.1727,0.0003,0.0002887,0.021941,1.037,1.7891e-06,0.0208,77.424,0.059594,19.673,51.61,0.11313,93.851,0.77033,0.0070064,1.0715,1.1227,71.283,60.522,14.485,0.29675,30.92,4.6141,0.58253,14.646,39.719,-0.0011406
30240,0.79096,3.2047,0.00355,15,2073.6,1.1144,190.13,13.095,11.334,141.62,11.917,40,1.0423,7.7808,0.60149,70.064,3.5535,2.5878,0.85179,83.37,4.6118,0.064312,0.91616,1.1409,1,2.7136,4.8211,1.1723,1.1723,0.0003,0.00030321,0.021897,1.0371,5.6558e-05,0.064312,77.289,0.05967,19.506,51.61,0.11307,93.705,0.77051,0.0070199,1.0726,1.1198,71.116,60.503,14.477,0.29596,30.844,4.6118,0.58241,14.643,39.715,0.042415
30240,0.79096,3.2047,0.00355,15,2073.6,1.1144,190.13,13.095,11.334,141.62,11.917,40,1.0423,7.7808,0.60149,70.064,3.5535,2.5878,0.85179,83.37,4.6118,0.064312,0.91616,1.1409,1,2.7136,4.8211,1.1723,1.1723,0.0003,0.00030321,0.021897,1.0371,5.6558e-05,0.064312,77.289,0.05967,19.506,51.61,0.11307,93.705,0.77051,0.0070199,1.0726,1.1198,71.116,60.503,14.477,0.29596,30.844,4.6118,0.58241,14.643,39.715,0.042415
30600,0.79843,3.3161,0.00355,15,2131.1,1.0418,192.33,12.238,11.469,142.33,12.06,40,0.92499,8.0946,0.87851,66.301,3.7509,2.7617,0.95177,85.474,4.8856,0.1875,1.0682,0.74997,1,2.9008,5.0092,1.1721,1.1721,0.00070643,0.001044,0.057919,1.0163,0.00037377,0.1875,62.368,0.078336,21.312,51.61,0.12475,85.865,0.72996,0.0087884,1.0731,0.78747,72.922,60.493,15.973,0.30343,29.592,4.8856,0.59015,14.973,39.913,0.12958
30960,0.80524,3.3512,0.00355,15,2158.9,0.92915,196.24,11.847,11.509,143.15,12.102,40,0.90555,8.1755,0.99245,66.159,3.8693,2.8496,1.0079,87.393,5.0402,0.1875,1.3027,0.68516,1,2.9663,5.0742,1.1826,1.1826,0.001576,0.0011953,0.14867,0.98359,-6.7259e-05,0.1875,60.012,0.083987,22.287,51.61,0.12943,82.872,0.70763,0.0088552,1.0447,0.73239,73.897,61.036,16.572,0.31024,29.311,5.0401,0.59304,15.081,39.876,0.038826
31320,0.80906,3.3606,0.00355,15,2165.8,0.83755,199.39,11.906,11.464,143.87,12.054,40,0.90384,8.1951,1.0402,66.746,3.9137,2.8854,1.0344,88.466,5.1094,0.1875,1.5059,0.67946,1,2.9873,5.0948,1.1896,1.1896,0.0017304,0.0013297,0.18259,0.95676,-0.00014903,0.1875,59.857,0.085359,22.755,51.61,0.13041,81.744,0.69959,0.0085795,1.0264,0.72754,74.365,61.396,16.698,0.31406,29.304,5.1094,0.58972,15.054,39.723,0.0049111
31680,0.81228,3.3621,0.00355,15,2164.2,0.78716,201.42,12.058,11.41,144.25,11.996,40,0.90535,8.1963,1.061,67.266,3.9272,2.8944,1.0453,89.375,5.134,0.1875,1.6132,0.6845,1,2.9944,5.1015,1.1944,1.1944,0.0017752,0.0015313,0.20017,0.94189,-0.00014174,0.1875,60.075,0.08546,23.22,51.61,0.1307,81.748,0.6972,0.0083348,1.0142,0.73182,74.83,61.641,16.734,0.31728,29.522,5.134,0.58555,15.003,39.606,-0.012671
32040,0.81515,3.36,0.00355,15,2158.6,0.77767,202.56,12.201,11.371,144.28,11.954,40,0.90848,8.1897,1.0694,67.632,3.9267,2.8928,1.0492,90.182,5.1392,0.1875,1.6245,0.69493,1,2.995,5.1017,1.1971,1.1971,0.0017778,0.0017487,0.20426,0.93908,-7.5965e-05,0.1875,60.484,0.084969,23.721,51.61,0.13067,82.207,0.69728,0.0081632,1.0072,0.74069,75.331,61.784,16.732,0.32015,29.817,5.1392,0.5827,14.962,39.558,-0.016763
32400,0.81784,3.357,0.00355,15,2152.9,0.79275,203.2,12.283,11.353,144.09,11.935,40,0.91206,8.1816,1.075,67.867,3.9236,2.8903,1.0521,90.942,5.1411,0.1875,1.5779,0.70685,1,2.9941,5.1003,1.1988,1.1988,0.0017797,0.0018547,0.20214,0.94354,-3.0627e-05,0.1875,60.946,0.084355,24.252,51.61,0.1306,82.713,0.69783,0.0080525,1.0031,0.75082,75.862,61.869,16.722,0.32284,30.107,5.1411,0.58166,14.941,39.57,-0.014636
32760,0.82044,3.3539,0.00355,15,2148.2,0.81414,203.62,12.325,11.346,143.85,11.928,40,0.91566,8.1736,1.0798,68.035,3.9201,2.8879,1.0545,91.674,5.1423,0.1875,1.5164,0.71888,1,2.9928,5.0986,1.1999,1.1999,0.0017866,0.001885,0.19904,0.94986,-9.8402e-06,0.1875,61.412,0.083735,24.79,51.61,0.13053,83.216,0.69845,0.0079733,1.0002,0.76105,76.4,61.928,16.713,0.32544,30.387,5.1423,0.58152,14.933,39.603,-0.011543
33120,0.82307,3.3508,0.00355,15,2143.9,0.83347,203.91,12.358,11.341,143.64,11.922,40,0.91878,8.1653,1.0818,68.165,3.9144,2.8827,1.055,92.413,5.1387,0.1875,1.4594,0.72927,1,2.9914,5.0968,1.201,1.201,0.001816,0.0018952,0.19897,0.95555,-1.3777e-05,0.1875,61.811,0.083136,25.336,51.61,0.13057,83.886,0.69947,0.0079127,0.99746,0.76988,76.946,61.984,16.719,0.32807,30.7,5.1387,0.58125,14.926,39.633,-0.011473
